feature,coef,model_id
lm_polarity_pr,0.00715345570667295,run_009
lm_polarity_qa,0.040596972279169315,run_009
lm_positive_pr,0.27901248466191625,run_009
lm_positive_qa,-0.11200189725402175,run_009
lm_subjectivity_pr,0.20019480916142712,run_009
lm_subjectivity_qa,0.14390260553462825,run_009
lm_subjectivity_zscore_pr,-0.04519541908550726,run_009
lm_subjectivity_zscore_qa,-0.11994232452707089,run_009
lm_uncertainty_pr,0.5064901277127868,run_009
lm_uncertainty_qa,0.3800315040461592,run_009
lm_uncertainty_zscore_pr,-0.27255384711073155,run_009
lm_uncertainty_zscore_qa,-0.0038537879829410758,run_009
n_sentences_pr,0.680145026728675,run_009
n_sentences_qa,-0.6839701581798653,run_009
n_words_pr,-0.7459398430498498,run_009
n_words_qa,0.3333563298036682,run_009
pronoun_plural_ratio_pr,-0.1137744982583359,run_009
pronoun_plural_ratio_qa,-0.09872490508823246,run_009
pronoun_plural_ratio_zscore_pr,0.045310998333918245,run_009
pronoun_plural_ratio_zscore_qa,0.0454017525658218,run_009
smog_index_pr,0.35406682550262575,run_009
smog_index_qa,0.47575506221046343,run_009
words_per_sentence_pr,-0.572828967145228,run_009
words_per_sentence_qa,-0.050743424275542084,run_009
words_per_sentence_zscore_pr,0.20717837696878746,run_009
words_per_sentence_zscore_qa,-0.1791420518990357,run_009
adverb_ratio_pr,0.16863690196223066,run_010
adverb_ratio_qa,-0.08722630090239675,run_010
adverb_ratio_zscore_pr,0.0567231418950703,run_010
adverb_ratio_zscore_qa,0.14462627645981277,run_010
automated_readability_pr,1.592903541982432,run_010
automated_readability_qa,0.6799735541578521,run_010
coleman_liau_pr,-0.7651220344110176,run_010
coleman_liau_qa,-0.040996594169801996,run_010
dale_chall_pr,0.22742277565553534,run_010
dale_chall_qa,0.12585758213561826,run_010
flesch_ease_pr,-0.39522470847688995,run_010
flesch_ease_qa,-0.14094490195633527,run_010
flesch_kincaid_pr,-0.7821712076764376,run_010
flesch_kincaid_qa,-1.751134779201553,run_010
gunning_fog_pr,-0.7930236936347587,run_010
gunning_fog_qa,0.3994883358682977,run_010
lm_complexity_pr,-0.10235437463773665,run_010
lm_complexity_qa,0.2097469938397816,run_010
lm_constraining_pr,0.17597353790987913,run_010
lm_constraining_qa,0.029247450344823164,run_010
lm_litigious_pr,0.062988067673574,run_010
lm_litigious_qa,0.34177367265937336,run_010
lm_litigious_zscore_pr,-0.1698858172538339,run_010
lm_litigious_zscore_qa,-0.04328020403388914,run_010
lm_modal_strong_pr,-0.23727492241254314,run_010
lm_modal_strong_qa,0.23659906660539004,run_010
lm_modal_strong_zscore_pr,0.021866088993315182,run_010
lm_modal_strong_zscore_qa,0.06873360368623761,run_010
lm_modal_weak_pr,-0.2592972105093665,run_010
lm_modal_weak_qa,-0.47026391404188345,run_010
lm_modal_weak_zscore_pr,0.12316902758096016,run_010
lm_modal_weak_zscore_qa,0.1643249445255808,run_010
lm_negative_pr,-0.4686235389848219,run_010
lm_negative_qa,-0.09719193199325091,run_010
lm_net_sentiment_pr,0.44005694474273715,run_010
lm_net_sentiment_qa,-0.019293071537535404,run_010
lm_net_sentiment_zscore_pr,-0.11868368637865298,run_010
lm_net_sentiment_zscore_qa,0.17982395719442526,run_010
lm_polarity_pr,0.020441311456320277,run_010
lm_polarity_qa,0.045570092626223614,run_010
lm_positive_pr,0.27921638847095553,run_010
lm_positive_qa,-0.1151055822522057,run_010
lm_subjectivity_pr,0.2034358996491328,run_010
lm_subjectivity_qa,0.14762530908190236,run_010
lm_subjectivity_zscore_pr,-0.04100843218771971,run_010
lm_subjectivity_zscore_qa,-0.1241774345639761,run_010
lm_uncertainty_pr,0.5135061921342435,run_010
lm_uncertainty_qa,0.3983728579245193,run_010
lm_uncertainty_zscore_pr,-0.2760449459518632,run_010
lm_uncertainty_zscore_qa,-0.013089088457031172,run_010
n_sentences_pr,0.7825669609722864,run_010
n_sentences_qa,-0.7665796240738862,run_010
n_words_pr,-0.8639851957782221,run_010
n_words_qa,0.398517924400154,run_010
pronoun_plural_ratio_pr,-0.14115962143551564,run_010
pronoun_plural_ratio_qa,-0.10163275154196555,run_010
pronoun_plural_ratio_zscore_pr,0.05199093288028191,run_010
pronoun_plural_ratio_zscore_qa,0.05004949695028769,run_010
smog_index_pr,0.4455692320290156,run_010
smog_index_qa,0.41265100500701174,run_010
words_per_sentence_pr,-0.577382825490083,run_010
words_per_sentence_qa,-0.1119460936678171,run_010
words_per_sentence_zscore_pr,0.21254760610953424,run_010
words_per_sentence_zscore_qa,-0.17298317711276112,run_010
adverb_ratio_pr,0.0,run_011
adverb_ratio_qa,0.0,run_011
adverb_ratio_zscore_pr,0.022167517233744622,run_011
adverb_ratio_zscore_qa,0.0,run_011
automated_readability_pr,0.0,run_011
automated_readability_qa,0.0,run_011
coleman_liau_pr,0.09256314523840359,run_011
coleman_liau_qa,0.0,run_011
dale_chall_pr,0.02480015007344075,run_011
dale_chall_qa,0.0,run_011
flesch_ease_pr,0.0,run_011
flesch_ease_qa,0.0,run_011
flesch_kincaid_pr,0.0,run_011
flesch_kincaid_qa,0.0,run_011
gunning_fog_pr,0.0,run_011
gunning_fog_qa,0.0,run_011
lm_complexity_pr,0.0,run_011
lm_complexity_qa,0.08771711184479987,run_011
lm_constraining_pr,0.0,run_011
lm_constraining_qa,4.404539948192415e-05,run_011
lm_litigious_pr,0.0,run_011
lm_litigious_qa,0.06731109874896314,run_011
lm_litigious_zscore_pr,-0.0023860307230063227,run_011
lm_litigious_zscore_qa,0.0,run_011
lm_modal_strong_pr,0.0,run_011
lm_modal_strong_qa,0.0,run_011
lm_modal_strong_zscore_pr,0.0,run_011
lm_modal_strong_zscore_qa,0.05138869364013622,run_011
lm_modal_weak_pr,0.0,run_011
lm_modal_weak_qa,0.0,run_011
lm_modal_weak_zscore_pr,0.0,run_011
lm_modal_weak_zscore_qa,0.0,run_011
lm_negative_pr,0.0,run_011
lm_negative_qa,0.0,run_011
lm_net_sentiment_pr,0.3411691868830684,run_011
lm_net_sentiment_qa,0.0,run_011
lm_net_sentiment_zscore_pr,0.1533684599540017,run_011
lm_net_sentiment_zscore_qa,0.026927346880883322,run_011
lm_polarity_pr,0.0,run_011
lm_polarity_qa,0.0,run_011
lm_positive_pr,0.08057026266246464,run_011
lm_positive_qa,0.0,run_011
lm_subjectivity_pr,0.0,run_011
lm_subjectivity_qa,0.0,run_011
lm_subjectivity_zscore_pr,0.0,run_011
lm_subjectivity_zscore_qa,0.0,run_011
lm_uncertainty_pr,0.0,run_011
lm_uncertainty_qa,0.0,run_011
lm_uncertainty_zscore_pr,0.0,run_011
lm_uncertainty_zscore_qa,0.0,run_011
n_sentences_pr,0.0,run_011
n_sentences_qa,0.0,run_011
n_words_pr,0.0,run_011
n_words_qa,-0.017307075658438066,run_011
pronoun_plural_ratio_pr,0.0,run_011
pronoun_plural_ratio_qa,0.0,run_011
pronoun_plural_ratio_zscore_pr,0.0,run_011
pronoun_plural_ratio_zscore_qa,0.0,run_011
smog_index_pr,0.0,run_011
smog_index_qa,0.0,run_011
words_per_sentence_pr,-0.1011365290669066,run_011
words_per_sentence_qa,0.0,run_011
words_per_sentence_zscore_pr,0.0,run_011
words_per_sentence_zscore_qa,-0.0005195322340452928,run_011
adverb_ratio_pr,0.0,run_012
adverb_ratio_qa,0.0,run_012
adverb_ratio_zscore_pr,0.09351417973198284,run_012
adverb_ratio_zscore_qa,0.013363504071101987,run_012
automated_readability_pr,0.0,run_012
automated_readability_qa,0.0,run_012
coleman_liau_pr,0.12625012191415988,run_012
coleman_liau_qa,0.0,run_012
dale_chall_pr,0.014012317582509037,run_012
dale_chall_qa,0.0,run_012
flesch_ease_pr,0.0,run_012
flesch_ease_qa,0.0,run_012
flesch_kincaid_pr,0.0,run_012
flesch_kincaid_qa,-0.06104641680246348,run_012
gunning_fog_pr,0.0,run_012
gunning_fog_qa,0.0,run_012
lm_complexity_pr,0.0,run_012
lm_complexity_qa,0.1304213095807877,run_012
lm_constraining_pr,0.009429390857954611,run_012
lm_constraining_qa,0.04286752023993663,run_012
lm_litigious_pr,0.011260562775713015,run_012
lm_litigious_qa,0.20135688670597668,run_012
lm_litigious_zscore_pr,-0.07258657891819728,run_012
lm_litigious_zscore_qa,0.0,run_012
lm_modal_strong_pr,0.0,run_012
lm_modal_strong_qa,0.0035588471914555497,run_012
lm_modal_strong_zscore_pr,-0.0654186851547863,run_012
lm_modal_strong_zscore_qa,0.1499411801666375,run_012
lm_modal_weak_pr,-0.046247678555845315,run_012
lm_modal_weak_qa,-0.12851251459671179,run_012
lm_modal_weak_zscore_pr,0.0,run_012
lm_modal_weak_zscore_qa,0.0,run_012
lm_negative_pr,0.0,run_012
lm_negative_qa,0.0,run_012
lm_net_sentiment_pr,0.6869012499834796,run_012
lm_net_sentiment_qa,0.0,run_012
lm_net_sentiment_zscore_pr,0.07443821495843184,run_012
lm_net_sentiment_zscore_qa,0.11329636402199045,run_012
lm_polarity_pr,0.0,run_012
lm_polarity_qa,0.0,run_012
lm_positive_pr,0.0,run_012
lm_positive_qa,0.0,run_012
lm_subjectivity_pr,0.023722520197498313,run_012
lm_subjectivity_qa,0.0,run_012
lm_subjectivity_zscore_pr,-0.016545661785874473,run_012
lm_subjectivity_zscore_qa,-0.06545915456415373,run_012
lm_uncertainty_pr,0.14120061313367574,run_012
lm_uncertainty_qa,0.17899296468812517,run_012
lm_uncertainty_zscore_pr,-0.01779350374285492,run_012
lm_uncertainty_zscore_qa,0.0,run_012
n_sentences_pr,0.0,run_012
n_sentences_qa,-0.05366031496052633,run_012
n_words_pr,0.0,run_012
n_words_qa,-0.06944869854052725,run_012
pronoun_plural_ratio_pr,0.0,run_012
pronoun_plural_ratio_qa,0.0,run_012
pronoun_plural_ratio_zscore_pr,0.0,run_012
pronoun_plural_ratio_zscore_qa,0.0,run_012
smog_index_pr,0.0,run_012
smog_index_qa,0.0,run_012
words_per_sentence_pr,-0.1888323938428363,run_012
words_per_sentence_qa,0.0,run_012
words_per_sentence_zscore_pr,0.0,run_012
words_per_sentence_zscore_qa,-0.05995263098228958,run_012
adverb_ratio_pr,0.02949867820526695,run_013
adverb_ratio_qa,-0.04418595647682921,run_013
adverb_ratio_zscore_pr,0.11319633125220406,run_013
adverb_ratio_zscore_qa,0.07639913848225663,run_013
automated_readability_pr,0.14586508825439715,run_013
automated_readability_qa,0.0,run_013
coleman_liau_pr,0.0,run_013
coleman_liau_qa,0.059337609569420774,run_013
dale_chall_pr,0.0063168140805058386,run_013
dale_chall_qa,0.01968400382977233,run_013
flesch_ease_pr,0.0,run_013
flesch_ease_qa,0.0,run_013
flesch_kincaid_pr,0.0,run_013
flesch_kincaid_qa,-0.3978504283538865,run_013
gunning_fog_pr,0.0,run_013
gunning_fog_qa,0.0,run_013
lm_complexity_pr,-0.013930529353610784,run_013
lm_complexity_qa,0.14568961488643897,run_013
lm_constraining_pr,0.050515764757846505,run_013
lm_constraining_qa,0.059369152194038224,run_013
lm_litigious_pr,0.06710861592208354,run_013
lm_litigious_qa,0.2736555731999103,run_013
lm_litigious_zscore_pr,-0.11804706822967806,run_013
lm_litigious_zscore_qa,-0.00580979248372333,run_013
lm_modal_strong_pr,-0.14200297441528092,run_013
lm_modal_strong_qa,0.13272789237848076,run_013
lm_modal_strong_zscore_pr,-0.024352852170553392,run_013
lm_modal_strong_zscore_qa,0.10705638090916836,run_013
lm_modal_weak_pr,-0.1820945440012591,run_013
lm_modal_weak_qa,-0.31580629695858375,run_013
lm_modal_weak_zscore_pr,0.07482464538985499,run_013
lm_modal_weak_zscore_qa,0.07253308778636852,run_013
lm_negative_pr,-0.012070100480464441,run_013
lm_negative_qa,-0.02362544799342958,run_013
lm_net_sentiment_pr,0.8695223647038504,run_013
lm_net_sentiment_qa,0.0,run_013
lm_net_sentiment_zscore_pr,0.005174757401625299,run_013
lm_net_sentiment_zscore_qa,0.15301053820687632,run_013
lm_polarity_pr,0.0,run_013
lm_polarity_qa,0.0,run_013
lm_positive_pr,0.0,run_013
lm_positive_qa,0.0,run_013
lm_subjectivity_pr,0.0,run_013
lm_subjectivity_qa,0.0,run_013
lm_subjectivity_zscore_pr,-0.04625389702363805,run_013
lm_subjectivity_zscore_qa,-0.09357053109683217,run_013
lm_uncertainty_pr,0.3988634385684635,run_013
lm_uncertainty_qa,0.35191381961965174,run_013
lm_uncertainty_zscore_pr,-0.1666360803000409,run_013
lm_uncertainty_zscore_qa,0.0,run_013
n_sentences_pr,0.0,run_013
n_sentences_qa,-0.22162217917111088,run_013
n_words_pr,-0.013197799698655758,run_013
n_words_qa,0.0,run_013
pronoun_plural_ratio_pr,0.0,run_013
pronoun_plural_ratio_qa,-0.03476326325107888,run_013
pronoun_plural_ratio_zscore_pr,0.0,run_013
pronoun_plural_ratio_zscore_qa,0.003769066307825702,run_013
smog_index_pr,0.0,run_013
smog_index_qa,0.19892958143414738,run_013
words_per_sentence_pr,-0.34565785924245057,run_013
words_per_sentence_qa,0.0,run_013
words_per_sentence_zscore_pr,0.053888097661061486,run_013
words_per_sentence_zscore_qa,-0.06546194603197604,run_013
adverb_ratio_pr,0.10803499888359071,run_014
adverb_ratio_qa,-0.09461465827530037,run_014
adverb_ratio_zscore_pr,0.0757930643236812,run_014
adverb_ratio_zscore_qa,0.13761999629765387,run_014
automated_readability_pr,0.736117383956401,run_014
automated_readability_qa,0.0,run_014
coleman_liau_pr,-0.26079804714232174,run_014
coleman_liau_qa,0.11812074619367918,run_014
dale_chall_pr,0.14443321782946572,run_014
dale_chall_qa,0.0552155088978671,run_014
flesch_ease_pr,0.11079802720217384,run_014
flesch_ease_qa,0.09417521846784907,run_014
flesch_kincaid_pr,0.0,run_014
flesch_kincaid_qa,-0.6489423049762939,run_014
gunning_fog_pr,-0.3271537391678912,run_014
gunning_fog_qa,0.0,run_014
lm_complexity_pr,-0.06142761791198617,run_014
lm_complexity_qa,0.1672532797573455,run_014
lm_constraining_pr,0.08084779055092489,run_014
lm_constraining_qa,0.05305999750413709,run_014
lm_litigious_pr,0.07480517687705744,run_014
lm_litigious_qa,0.3089386209005156,run_014
lm_litigious_zscore_pr,-0.13089171068104966,run_014
lm_litigious_zscore_qa,-0.01697181525471385,run_014
lm_modal_strong_pr,-0.1772189687957624,run_014
lm_modal_strong_qa,0.18986248621973942,run_014
lm_modal_strong_zscore_pr,-0.00031920288642279057,run_014
lm_modal_strong_zscore_qa,0.07961766367698149,run_014
lm_modal_weak_pr,-0.23523435195249717,run_014
lm_modal_weak_qa,-0.4118604772795897,run_014
lm_modal_weak_zscore_pr,0.13086558895161907,run_014
lm_modal_weak_zscore_qa,0.130296167622066,run_014
lm_negative_pr,-0.04280058407469685,run_014
lm_negative_qa,-0.006217880773188292,run_014
lm_net_sentiment_pr,0.9352246530131897,run_014
lm_net_sentiment_qa,0.0,run_014
lm_net_sentiment_zscore_pr,-0.03535929227124122,run_014
lm_net_sentiment_zscore_qa,0.17735919016668453,run_014
lm_polarity_pr,0.0,run_014
lm_polarity_qa,0.008004620131263027,run_014
lm_positive_pr,0.0,run_014
lm_positive_qa,0.0,run_014
lm_subjectivity_pr,0.0,run_014
lm_subjectivity_qa,0.0,run_014
lm_subjectivity_zscore_pr,-0.033103945204809235,run_014
lm_subjectivity_zscore_qa,-0.12276349899491963,run_014
lm_uncertainty_pr,0.5267519491327024,run_014
lm_uncertainty_qa,0.42414547205630126,run_014
lm_uncertainty_zscore_pr,-0.2540975314995427,run_014
lm_uncertainty_zscore_qa,0.008393111545162384,run_014
n_sentences_pr,0.6085084047440547,run_014
n_sentences_qa,-0.4787642469367031,run_014
n_words_pr,-0.6816586489291061,run_014
n_words_qa,0.17663135078400066,run_014
pronoun_plural_ratio_pr,-0.06802173177314848,run_014
pronoun_plural_ratio_qa,-0.07505225874384665,run_014
pronoun_plural_ratio_zscore_pr,0.02324707543029374,run_014
pronoun_plural_ratio_zscore_qa,0.04241714597643722,run_014
smog_index_pr,0.10875006497086666,run_014
smog_index_qa,0.443780146337036,run_014
words_per_sentence_pr,-0.4083435098343681,run_014
words_per_sentence_qa,7.844904464189322e-05,run_014
words_per_sentence_zscore_pr,0.10971660651079203,run_014
words_per_sentence_zscore_qa,-0.10785889452576747,run_014
adverb_ratio_pr,0.15047040834552694,run_015
adverb_ratio_qa,-0.1187792767306767,run_015
adverb_ratio_zscore_pr,0.05239026449339437,run_015
adverb_ratio_zscore_qa,0.1650769173978579,run_015
automated_readability_pr,1.263068776392909,run_015
automated_readability_qa,0.25813789554073385,run_015
coleman_liau_pr,-0.5851865044316691,run_015
coleman_liau_qa,0.10322034713782961,run_015
dale_chall_pr,0.21520769691618047,run_015
dale_chall_qa,0.07443187169231245,run_015
flesch_ease_pr,0.0,run_015
flesch_ease_qa,0.0,run_015
flesch_kincaid_pr,-0.1808420453417735,run_015
flesch_kincaid_qa,-1.1152034668254327,run_015
gunning_fog_pr,-0.6849323081909979,run_015
gunning_fog_qa,0.055353587500678314,run_015
lm_complexity_pr,-0.08518422552641453,run_015
lm_complexity_qa,0.17957308313412565,run_015
lm_constraining_pr,0.090860301261744,run_015
lm_constraining_qa,0.04726610568032331,run_015
lm_litigious_pr,0.08602971730522911,run_015
lm_litigious_qa,0.3169120620373214,run_015
lm_litigious_zscore_pr,-0.14153647334663738,run_015
lm_litigious_zscore_qa,-0.020742696993783866,run_015
lm_modal_strong_pr,-0.18848805944724573,run_015
lm_modal_strong_qa,0.21508731937087217,run_015
lm_modal_strong_zscore_pr,0.00815279399999294,run_015
lm_modal_strong_zscore_qa,0.07260556844574138,run_015
lm_modal_weak_pr,-0.2432797953072779,run_015
lm_modal_weak_qa,-0.45480529910234335,run_015
lm_modal_weak_zscore_pr,0.151883909896025,run_015
lm_modal_weak_zscore_qa,0.16208366111979053,run_015
lm_negative_pr,-0.04328210579353738,run_015
lm_negative_qa,0.0,run_015
lm_net_sentiment_pr,0.9885315020994273,run_015
lm_net_sentiment_qa,0.006979211838937372,run_015
lm_net_sentiment_zscore_pr,-0.06954831314114424,run_015
lm_net_sentiment_zscore_qa,0.1912855691681957,run_015
lm_polarity_pr,0.0,run_015
lm_polarity_qa,0.0071665140235162034,run_015
lm_positive_pr,0.0,run_015
lm_positive_qa,0.0,run_015
lm_subjectivity_pr,0.0,run_015
lm_subjectivity_qa,0.0037575967571944428,run_015
lm_subjectivity_zscore_pr,-0.02783333879669943,run_015
lm_subjectivity_zscore_qa,-0.13643101098642407,run_015
lm_uncertainty_pr,0.5676432099469682,run_015
lm_uncertainty_qa,0.46635264848905833,run_015
lm_uncertainty_zscore_pr,-0.28211825315677996,run_015
lm_uncertainty_zscore_qa,0.0,run_015
n_sentences_pr,0.8360566525137358,run_015
n_sentences_qa,-0.6221493831085285,run_015
n_words_pr,-0.9247780932673405,run_015
n_words_qa,0.2818920920226512,run_015
pronoun_plural_ratio_pr,-0.13471716046275523,run_015
pronoun_plural_ratio_qa,-0.08881208791712082,run_015
pronoun_plural_ratio_zscore_pr,0.05098988453420325,run_015
pronoun_plural_ratio_zscore_qa,0.05885667046222856,run_015
smog_index_pr,0.37392596159843605,run_015
smog_index_qa,0.4785227528902734,run_015
words_per_sentence_pr,-0.537771946875928,run_015
words_per_sentence_qa,0.001626540728053849,run_015
words_per_sentence_zscore_pr,0.13027500306636464,run_015
words_per_sentence_zscore_qa,-0.12282168227871998,run_015
adverb_ratio_pr,0.020796371643245798,run_016
adverb_ratio_qa,0.0,run_016
adverb_ratio_zscore_pr,0.04525354477347122,run_016
adverb_ratio_zscore_qa,0.0,run_016
automated_readability_pr,0.0,run_016
automated_readability_qa,0.0,run_016
coleman_liau_pr,0.08625370865092322,run_016
coleman_liau_qa,0.0,run_016
dale_chall_pr,0.048058627776179016,run_016
dale_chall_qa,0.0,run_016
flesch_ease_pr,0.0,run_016
flesch_ease_qa,0.0,run_016
flesch_kincaid_pr,0.0,run_016
flesch_kincaid_qa,0.0,run_016
gunning_fog_pr,0.0,run_016
gunning_fog_qa,0.0,run_016
lm_complexity_pr,0.0,run_016
lm_complexity_qa,0.10433651768045464,run_016
lm_constraining_pr,0.005831823375752256,run_016
lm_constraining_qa,0.006146697202354895,run_016
lm_litigious_pr,0.0,run_016
lm_litigious_qa,0.13078857407837627,run_016
lm_litigious_zscore_pr,-0.043884425039763766,run_016
lm_litigious_zscore_qa,0.0,run_016
lm_modal_strong_pr,0.0,run_016
lm_modal_strong_qa,0.0,run_016
lm_modal_strong_zscore_pr,-0.024111845678168573,run_016
lm_modal_strong_zscore_qa,0.11088454387032053,run_016
lm_modal_weak_pr,0.0,run_016
lm_modal_weak_qa,0.0,run_016
lm_modal_weak_zscore_pr,0.0,run_016
lm_modal_weak_zscore_qa,0.0,run_016
lm_negative_pr,0.0,run_016
lm_negative_qa,0.0,run_016
lm_net_sentiment_pr,0.5097160881370881,run_016
lm_net_sentiment_qa,0.0,run_016
lm_net_sentiment_zscore_pr,0.0939455169661992,run_016
lm_net_sentiment_zscore_qa,0.052621937326035505,run_016
lm_polarity_pr,0.0,run_016
lm_polarity_qa,0.0,run_016
lm_positive_pr,0.0037073684985646635,run_016
lm_positive_qa,0.0,run_016
lm_subjectivity_pr,0.058120660783284164,run_016
lm_subjectivity_qa,0.0,run_016
lm_subjectivity_zscore_pr,0.0,run_016
lm_subjectivity_zscore_qa,-0.013152649095775397,run_016
lm_uncertainty_pr,0.0,run_016
lm_uncertainty_qa,0.0,run_016
lm_uncertainty_zscore_pr,0.0,run_016
lm_uncertainty_zscore_qa,0.0,run_016
n_sentences_pr,0.0,run_016
n_sentences_qa,0.0,run_016
n_words_pr,0.0,run_016
n_words_qa,-0.04705941978044867,run_016
pronoun_plural_ratio_pr,0.0,run_016
pronoun_plural_ratio_qa,0.0,run_016
pronoun_plural_ratio_zscore_pr,0.0,run_016
pronoun_plural_ratio_zscore_qa,0.0,run_016
smog_index_pr,0.0,run_016
smog_index_qa,0.0,run_016
words_per_sentence_pr,-0.1388271127497583,run_016
words_per_sentence_qa,0.0,run_016
words_per_sentence_zscore_pr,0.0,run_016
words_per_sentence_zscore_qa,-0.024044638371940773,run_016
adverb_ratio_pr,0.04658863444774838,run_017
adverb_ratio_qa,0.0,run_017
adverb_ratio_zscore_pr,0.09229783670929803,run_017
adverb_ratio_zscore_qa,0.030132113054836273,run_017
automated_readability_pr,0.0,run_017
automated_readability_qa,0.0,run_017
coleman_liau_pr,0.07592219151359658,run_017
coleman_liau_qa,0.0,run_017
dale_chall_pr,0.054921699094622564,run_017
dale_chall_qa,0.0,run_017
flesch_ease_pr,0.0,run_017
flesch_ease_qa,0.0,run_017
flesch_kincaid_pr,0.0,run_017
flesch_kincaid_qa,-0.05258075208402264,run_017
gunning_fog_pr,0.0,run_017
gunning_fog_qa,0.0,run_017
lm_complexity_pr,0.0,run_017
lm_complexity_qa,0.13759945713742763,run_017
lm_constraining_pr,0.09233504899318418,run_017
lm_constraining_qa,0.02588226490498841,run_017
lm_litigious_pr,0.03809285537057413,run_017
lm_litigious_qa,0.254129328177182,run_017
lm_litigious_zscore_pr,-0.10009233365028568,run_017
lm_litigious_zscore_qa,0.0,run_017
lm_modal_strong_pr,-0.0753963058427978,run_017
lm_modal_strong_qa,0.04590035413384399,run_017
lm_modal_strong_zscore_pr,-0.057167856427601096,run_017
lm_modal_strong_zscore_qa,0.14980831053358892,run_017
lm_modal_weak_pr,-0.07820641019973203,run_017
lm_modal_weak_qa,-0.20008862741925657,run_017
lm_modal_weak_zscore_pr,0.0,run_017
lm_modal_weak_zscore_qa,0.020181363314808732,run_017
lm_negative_pr,0.0,run_017
lm_negative_qa,0.0,run_017
lm_net_sentiment_pr,0.8107182471905214,run_017
lm_net_sentiment_qa,0.0,run_017
lm_net_sentiment_zscore_pr,0.01863160587087473,run_017
lm_net_sentiment_zscore_qa,0.1367253386982723,run_017
lm_polarity_pr,0.0,run_017
lm_polarity_qa,0.0,run_017
lm_positive_pr,0.0,run_017
lm_positive_qa,0.0,run_017
lm_subjectivity_pr,0.0,run_017
lm_subjectivity_qa,0.0,run_017
lm_subjectivity_zscore_pr,-0.03152844195994839,run_017
lm_subjectivity_zscore_qa,-0.08610549922027698,run_017
lm_uncertainty_pr,0.22115567605192896,run_017
lm_uncertainty_qa,0.2482798251089296,run_017
lm_uncertainty_zscore_pr,-0.03404052051036379,run_017
lm_uncertainty_zscore_qa,0.0,run_017
n_sentences_pr,0.0,run_017
n_sentences_qa,-0.15293100239711627,run_017
n_words_pr,0.0,run_017
n_words_qa,-0.006099322970741703,run_017
pronoun_plural_ratio_pr,0.0,run_017
pronoun_plural_ratio_qa,-0.00992899632334924,run_017
pronoun_plural_ratio_zscore_pr,0.0,run_017
pronoun_plural_ratio_zscore_qa,0.0,run_017
smog_index_pr,0.0,run_017
smog_index_qa,0.0,run_017
words_per_sentence_pr,-0.25132851754059643,run_017
words_per_sentence_qa,-0.047016565632318284,run_017
words_per_sentence_zscore_pr,0.02584429798358902,run_017
words_per_sentence_zscore_qa,-0.0757431277231259,run_017
adverb_ratio_pr,0.0763308352596201,run_018
adverb_ratio_qa,-0.0332279838857432,run_018
adverb_ratio_zscore_pr,0.10149374246521997,run_018
adverb_ratio_zscore_qa,0.07460943831225784,run_018
automated_readability_pr,0.3064209190793312,run_018
automated_readability_qa,0.0,run_018
coleman_liau_pr,0.0,run_018
coleman_liau_qa,0.008745470773163422,run_018
dale_chall_pr,0.07116420528623191,run_018
dale_chall_qa,0.06716236110337058,run_018
flesch_ease_pr,0.1504448539651416,run_018
flesch_ease_qa,0.005995719044891653,run_018
flesch_kincaid_pr,0.0,run_018
flesch_kincaid_qa,-0.4585517306598796,run_018
gunning_fog_pr,-0.03615847635668976,run_018
gunning_fog_qa,0.0,run_018
lm_complexity_pr,-0.041218043750168194,run_018
lm_complexity_qa,0.1660473806838263,run_018
lm_constraining_pr,0.14187941743453752,run_018
lm_constraining_qa,0.03939030092111997,run_018
lm_litigious_pr,0.06867218270050855,run_018
lm_litigious_qa,0.3385934800291706,run_018
lm_litigious_zscore_pr,-0.1343037836442118,run_018
lm_litigious_zscore_qa,-0.026230256894006952,run_018
lm_modal_strong_pr,-0.19467991300499535,run_018
lm_modal_strong_qa,0.1470490116533428,run_018
lm_modal_strong_zscore_pr,-0.015825081363093452,run_018
lm_modal_strong_zscore_qa,0.1090654817104199,run_018
lm_modal_weak_pr,-0.19413160512068342,run_018
lm_modal_weak_qa,-0.37225040572883067,run_018
lm_modal_weak_zscore_pr,0.06970014731964562,run_018
lm_modal_weak_zscore_qa,0.10550936458663537,run_018
lm_negative_pr,-0.030507556075034237,run_018
lm_negative_qa,-0.02224516761247997,run_018
lm_net_sentiment_pr,0.903688890605537,run_018
lm_net_sentiment_qa,0.0,run_018
lm_net_sentiment_zscore_pr,-0.011358793433343173,run_018
lm_net_sentiment_zscore_qa,0.15373379243104138,run_018
lm_polarity_pr,0.0,run_018
lm_polarity_qa,0.0,run_018
lm_positive_pr,0.0,run_018
lm_positive_qa,0.0,run_018
lm_subjectivity_pr,0.0,run_018
lm_subjectivity_qa,0.0,run_018
lm_subjectivity_zscore_pr,-0.046380946579254824,run_018
lm_subjectivity_zscore_qa,-0.10396997725285359,run_018
lm_uncertainty_pr,0.44044687674327765,run_018
lm_uncertainty_qa,0.3810598578688314,run_018
lm_uncertainty_zscore_pr,-0.17737992981640166,run_018
lm_uncertainty_zscore_qa,0.0,run_018
n_sentences_pr,0.10817272066623683,run_018
n_sentences_qa,-0.3282820606324365,run_018
n_words_pr,-0.11665378031806749,run_018
n_words_qa,0.06803799162605677,run_018
pronoun_plural_ratio_pr,0.0,run_018
pronoun_plural_ratio_qa,-0.049396978984784554,run_018
pronoun_plural_ratio_zscore_pr,0.0,run_018
